pm25,visibility,traffic,nox,action
159.0,6.77,79,86.0,1
224.0,5.13,86,107.0,1
225.0,5.24,87,109.0,1
202.0,5.78,86,107.0,1
187.0,6.16,86,108.0,1
138.0,7.89,80,89.0,1
218.0,5.24,87,109.0,1
281.0,4.33,88,114.0,1
310.0,3.97,89,117.0,1
302.0,4.07,89,116.0,1
240.0,5.17,84,101.0,1
252.0,4.97,83,98.0,1
231.0,5.34,81,91.0,1
242.0,5.14,82,94.0,1
193.0,6.17,78,82.0,1
183.0,6.44,76,81.0,1
222.0,5.51,79,86.0,1
212.0,5.73,75,84.0,1
231.0,5.34,79,85.0,1
236.0,5.24,80,88.0,1
242.0,5.14,81,91.0,1
256.0,4.9,81,91.0,1
271.0,4.67,81,93.0,1
78.0,11.72,32,35.0,1
23.0,20.55,16,17.0,0
22.0,20.83,14,15.0,0
16.0,22.73,15,19.0,0
22.0,20.83,17,24.0,0
20.0,21.43,20,29.0,0
24.0,20.27,23,32.0,0
14.0,23.44,22,28.0,0
13.0,23.81,18,23.0,0
8.0,25.86,16,21.0,0
13.0,23.81,18,22.0,0
20.0,21.43,15,18.0,0
5.0,27.27,17,20.0,0
8.0,25.86,14,13.0,0
4.0,26.09,15,12.0,0
8.0,25.0,12,14.0,0
5.0,26.09,14,15.0,0
5.0,26.79,12,13.0,0
8.0,25.42,13,18.0,0
3.0,25.0,16,22.0,0
8.0,24.79,15,17.0,0
6.0,24.39,12,14.0,0
3.0,27.03,11,9.0,0
3.0,27.78,11,9.0,0
6.0,26.79,11,9.0,0
8.0,25.86,11,9.0,0
7.0,26.32,11,9.0,0
4.0,26.32,11,11.0,0
6.0,24.59,13,17.0,0
7.0,24.59,16,20.0,0
8.0,25.21,13,18.0,0
9.0,25.0,13,16.0,0
7.0,25.42,13,16.0,0
6.0,26.79,13,17.0,0
4.0,27.52,15,17.0,0
6.0,26.79,14,16.0,0
7.0,26.32,14,14.0,0
7.0,26.32,12,13.0,0
5.0,27.27,12,12.0,0
5.0,27.27,12,12.0,0
3.0,27.78,13,15.0,0
8.0,25.86,15,18.0,0
6.0,26.09,15,18.0,0
5.0,24.19,15,19.0,0
4.0,22.9,14,15.0,0
5.0,25.0,14,14.0,0
6.0,24.0,13,10.0,0
5.0,24.19,12,9.0,0
13.0,22.9,10,8.0,0
7.0,24.19,11,10.0,0
3.0,24.79,11,11.0,0
4.0,25.0,12,12.0,0
3.0,25.42,14,15.0,0
6.0,24.79,17,23.0,0
14.0,23.44,19,25.0,0
8.0,25.21,18,23.0,0
9.0,25.42,16,22.0,0
5.0,26.55,18,27.0,0
10.0,25.0,21,30.0,0
9.0,24.79,24,36.0,0
8.0,25.21,26,42.0,0
13.0,23.81,26,43.0,0
12.0,24.0,24,41.0,0
10.0,24.79,23,42.0,0
10.0,25.0,22,35.0,0
11.0,24.39,24,37.0,0
23.0,18.99,40,44.0,0
36.0,15.62,46,52.0,0
17.0,20.69,38,54.0,0
33.0,16.13,42,47.0,0
42.0,15.23,37,42.0,0
48.0,14.78,32,36.0,0
61.0,12.1,41,48.0,0
71.0,11.86,36,41.0,0
62.0,12.5,33,38.0,0
65.0,12.35,34,42.0,0
81.0,10.6,41,52.0,1
101.0,9.17,49,67.0,1
113.0,8.47,53,75.0,1
117.0,8.29,55,76.0,1
131.0,7.81,56,76.0,1
135.0,7.94,63,77.0,1
130.0,7.98,61,76.0,1
134.0,7.81,71,77.0,1
134.0,7.71,73,82.0,1
142.0,7.04,79,86.0,1
146.0,7.19,82,96.0,1
121.0,8.47,79,86.0,1
100.0,9.65,71,82.0,1
68.0,12.55,57,69.0,0
61.0,12.77,56,69.0,0
49.0,14.02,58,70.0,0
43.0,14.42,45,60.0,0
37.0,15.38,35,44.0,0
43.0,14.56,32,41.0,0
35.0,15.87,26,33.0,0
26.0,18.07,23,27.0,0
26.0,18.18,28,27.0,0
28.0,18.4,28,29.0,0
20.0,19.74,27,44.0,0
23.0,18.29,35,55.0,0
51.0,13.51,51,73.0,0
67.0,11.86,59,78.0,0
72.0,11.15,74,79.0,0
93.0,9.71,66,80.0,1
99.0,9.46,69,84.0,1
97.0,9.52,79,84.0,1
106.0,8.98,78,83.0,1
113.0,8.65,67,82.0,1
133.0,7.5,79,85.0,1
210.0,5.24,83,99.0,1
232.0,4.9,84,100.0,1
217.0,5.18,81,92.0,1
165.0,6.61,79,84.0,1
127.0,8.04,75,73.0,1
94.0,10.03,67,68.0,1
86.0,10.99,57,61.0,1
100.0,9.8,58,65.0,1
110.0,9.29,61,71.0,1
125.0,8.24,71,86.0,1
162.0,6.61,85,105.0,1
156.0,6.93,77,96.0,1
152.0,7.33,72,95.0,1
132.0,8.22,61,81.0,1
109.0,9.43,58,76.0,1
104.0,9.74,54,73.0,1
124.0,8.62,70,87.0,1
158.0,6.98,83,97.0,1
165.0,6.74,83,98.0,1
189.0,6.22,83,98.0,1
204.0,5.78,83,98.0,1
213.0,5.7,83,97.0,1
211.0,5.75,83,99.0,1
208.0,5.81,83,98.0,1
175.0,6.67,81,93.0,1
163.0,7.04,79,85.0,1
162.0,7.08,78,81.0,1
162.0,7.08,80,87.0,1
164.0,6.98,79,84.0,1
150.0,7.5,72,79.0,1
168.0,6.88,80,87.0,1
174.0,6.68,81,92.0,1
183.0,6.44,77,88.0,1
195.0,6.12,79,91.0,1
210.0,5.66,84,101.0,1
215.0,5.6,85,103.0,1
216.0,5.5,86,107.0,1
232.0,5.22,86,108.0,1
275.0,4.42,89,117.0,1
348.0,3.61,93,129.0,1
380.0,3.34,94,134.0,1
339.0,3.8,90,121.0,1
327.0,3.98,89,116.0,1
308.0,4.19,87,110.0,1
307.0,4.2,87,112.0,1
302.0,4.26,86,107.0,1
243.0,5.12,78,91.0,1
195.0,6.12,62,69.0,1
167.0,6.91,66,59.0,1
169.0,6.85,71,64.0,1
197.0,6.07,77,80.0,1
221.0,5.54,79,84.0,1
169.0,6.85,71,70.0,1
161.0,7.11,67,69.0,1
173.0,6.73,71,70.0,1
185.0,6.38,78,82.0,1
238.0,5.15,91,123.0,1
203.0,5.93,87,109.0,1
184.0,6.41,80,105.0,1
181.0,6.49,77,100.0,1
178.0,6.58,76,96.0,1
192.0,6.06,83,99.0,1
287.0,4.15,98,145.0,1
393.0,3.31,100,151.0,1
394.0,3.37,99,148.0,1
379.0,3.5,100,160.0,1
379.0,3.45,100,164.0,1
370.0,3.52,100,156.0,1
369.0,3.55,96,140.0,1
348.0,3.77,89,118.0,1
294.0,4.36,81,93.0,1
178.0,6.58,74,68.0,1
146.0,7.65,63,67.0,1
163.0,7.04,69,75.0,1
230.0,5.36,81,93.0,1
224.0,5.47,79,85.0,1
149.0,7.54,73,67.0,1
163.0,7.04,75,73.0,1
265.0,4.76,81,90.0,1
334.0,3.89,85,104.0,1
387.0,3.39,90,120.0,1
415.0,3.19,93,128.0,1
429.0,3.06,94,132.0,1
489.0,2.67,95,135.0,1
507.0,2.6,91,122.0,1
477.0,2.81,89,118.0,1
466.0,2.88,91,123.0,1
427.0,3.14,90,119.0,1
403.0,3.31,90,119.0,1
386.0,3.44,88,114.0,1
357.0,3.69,87,111.0,1
354.0,3.71,86,108.0,1
386.0,3.39,85,105.0,1
383.0,3.46,82,95.0,1
384.0,3.43,85,104.0,1
395.0,3.37,86,106.0,1
396.0,3.36,85,105.0,1
379.0,3.5,84,101.0,1
352.0,3.73,82,95.0,1
306.0,4.21,83,97.0,1
285.0,4.48,80,87.0,1
300.0,4.29,81,91.0,1
280.0,4.55,80,89.0,1
197.0,6.07,66,71.0,1
166.0,6.94,59,68.0,1
113.0,9.2,35,40.0,1
98.0,10.14,34,42.0,1
89.0,10.79,37,51.0,1
90.0,10.71,44,69.0,1
150.0,6.62,88,113.0,1
372.0,3.49,100,175.0,1
390.0,3.41,100,182.0,1
381.0,3.48,100,177.0,1
339.0,3.86,100,166.0,1
258.0,4.87,97,142.0,1
112.0,9.26,67,90.0,1
71.0,12.4,50,77.0,0
58.0,13.89,47,71.0,0
55.0,14.29,45,71.0,0
50.0,15.0,35,56.0,0
38.0,17.05,34,53.0,0
35.0,17.65,33,54.0,0
29.0,18.99,36,58.0,0
26.0,19.74,47,77.0,0
39.0,16.85,49,69.0,0
51.0,14.85,48,70.0,0
54.0,14.42,52,73.0,0
67.0,12.82,52,73.0,0
27.0,17.14,14,19.0,0
37.0,14.71,14,24.0,0
41.0,14.35,15,28.0,0
105.0,8.43,41,63.0,1
83.0,10.34,36,63.0,1
46.0,14.78,26,53.0,0
82.0,10.2,49,74.0,1
414.0,3.02,91,122.0,1
450.0,2.89,94,134.0,1
482.0,2.76,98,145.0,1
543.0,2.51,100,157.0,1
569.0,2.38,100,162.0,1
625.0,2.22,100,170.0,1
635.0,2.18,100,167.0,1
629.0,2.21,100,163.0,1
637.0,2.18,92,126.0,1
558.0,2.47,93,130.0,1
561.0,2.45,93,129.0,1
606.0,2.29,92,127.0,1
612.0,2.27,89,116.0,1
557.0,2.47,86,106.0,1
575.0,2.4,87,112.0,1
573.0,2.41,92,125.0,1
596.0,2.32,95,135.0,1
622.0,2.23,97,141.0,1
660.0,2.11,100,160.0,1
632.0,2.2,100,161.0,1
532.0,2.58,95,136.0,1
493.0,2.72,89,116.0,1
489.0,2.71,88,113.0,1
483.0,2.7,87,111.0,1
475.0,2.72,87,110.0,1
477.0,2.7,88,114.0,1
479.0,2.69,90,120.0,1
478.0,2.66,93,130.0,1
492.0,2.6,95,135.0,1
495.0,2.64,96,138.0,1
481.0,2.7,97,142.0,1
487.0,2.66,98,145.0,1
494.0,2.6,100,152.0,1
454.0,2.74,98,145.0,1
391.0,2.97,95,137.0,1
331.0,3.41,91,122.0,1
314.0,4.03,86,107.0,1
377.0,3.37,86,108.0,1
342.0,3.65,81,92.0,1
293.0,4.3,76,76.0,1
216.0,5.64,71,59.0,1
133.0,8.2,54,42.0,1
98.0,10.14,40,39.0,1
162.0,7.08,64,64.0,1
134.0,8.15,54,64.0,1
121.0,8.77,53,65.0,1
108.0,9.49,51,65.0,1
77.0,11.54,43,59.0,1
50.0,15.0,35,50.0,0
46.0,15.62,33,45.0,0
34.0,17.86,29,37.0,0
35.0,17.65,26,36.0,0
30.0,18.75,26,36.0,0
28.0,19.23,26,36.0,0
28.0,19.23,26,36.0,0
27.0,19.48,26,33.0,0
31.0,18.52,27,35.0,0
20.0,21.43,31,53.0,0
21.0,21.13,30,55.0,0
19.0,21.74,30,54.0,0
17.0,22.39,31,54.0,0
27.0,19.48,33,54.0,0
36.0,17.44,36,57.0,0
51.0,14.85,37,55.0,0
59.0,13.76,33,48.0,0
62.0,13.39,28,39.0,0
68.0,12.71,27,41.0,0
71.0,12.4,31,49.0,0
68.0,12.0,49,72.0,0
76.0,10.27,52,72.0,1
87.0,10.87,34,51.0,1
80.0,11.15,51,69.0,1
115.0,8.26,64,73.0,1
111.0,8.75,60,73.0,1
100.0,9.52,59,74.0,1
96.0,9.52,62,72.0,1
122.0,8.15,73,77.0,1
103.0,9.32,62,73.0,1
70.0,12.5,40,61.0,0
67.0,12.82,37,57.0,0
64.0,13.16,36,57.0,0
68.0,12.71,41,57.0,0
71.0,12.4,44,63.0,0
79.0,11.19,57,66.0,1
136.0,7.85,77,79.0,1
88.0,10.87,50,62.0,1
70.0,12.15,42,57.0,0
62.0,13.1,38,55.0,0
66.0,12.93,36,49.0,0
71.0,12.4,39,52.0,0
92.0,9.62,59,83.0,1
103.0,8.5,65,94.0,1
135.0,7.41,66,92.0,1
150.0,7.16,66,90.0,1
176.0,6.64,68,86.0,1
185.0,6.24,67,83.0,1
222.0,5.38,78,87.0,1
241.0,5.02,78,88.0,1
281.0,4.52,81,90.0,1
257.0,4.89,79,91.0,1
260.0,4.84,81,92.0,1
255.0,4.78,85,108.0,1
259.0,4.64,90,119.0,1
293.0,4.15,88,113.0,1
305.0,4.08,87,111.0,1
317.0,4.0,85,104.0,1
246.0,4.94,81,93.0,1
223.0,5.27,81,93.0,1
193.0,5.95,79,89.0,1
191.0,6.04,73,88.0,1
210.0,5.5,76,92.0,1
215.0,5.49,77,93.0,1
246.0,4.89,83,103.0,1
253.0,4.67,90,120.0,1
279.0,4.29,95,137.0,1
334.0,3.65,99,148.0,1
384.0,3.18,100,150.0,1
429.0,2.87,98,146.0,1
516.0,2.47,100,158.0,1
554.0,2.34,100,162.0,1
555.0,2.39,99,149.0,1
513.0,2.59,94,133.0,1
475.0,2.75,93,131.0,1
436.0,2.95,100,150.0,1
273.0,4.64,89,116.0,1
138.0,7.98,74,85.0,1
77.0,11.81,54,73.0,1
55.0,14.29,44,64.0,0
32.0,18.29,34,53.0,0
12.0,24.19,22,36.0,0
7.0,25.0,20,34.0,0
12.0,24.19,22,36.0,0
11.0,24.59,20,27.0,0
10.0,25.0,18,23.0,0
11.0,24.59,14,16.0,0
10.0,25.0,12,12.0,0
8.0,25.86,12,12.0,0
6.0,26.55,12,13.0,0
5.0,27.27,13,17.0,0
7.0,26.32,17,25.0,0
9.0,25.42,20,35.0,0
8.0,25.86,28,49.0,0
14.0,23.44,31,53.0,0
27.0,19.48,35,55.0,0
20.0,21.43,35,56.0,0
18.0,22.06,34,63.0,0
37.0,17.24,37,62.0,0
21.0,21.13,30,56.0,0
25.0,20.0,34,57.0,0
25.0,20.0,33,59.0,0
27.0,19.48,32,61.0,0
21.0,21.13,28,42.0,0
15.0,23.08,29,45.0,0
15.0,23.08,35,59.0,0
11.0,24.59,30,55.0,0
12.0,22.73,38,63.0,0
25.0,19.48,37,56.0,0
28.0,18.4,37,57.0,0
37.0,17.05,37,57.0,0
50.0,15.0,39,56.0,0
55.0,14.08,46,63.0,0
63.0,12.77,48,65.0,0
71.0,11.49,49,69.0,0
86.0,10.38,55,78.0,1
90.0,9.97,63,85.0,1
119.0,8.67,67,84.0,1
140.0,7.83,68,86.0,1
157.0,6.8,78,91.0,1
171.0,6.25,85,104.0,1
204.0,5.67,85,103.0,1
200.0,5.89,83,98.0,1
193.0,6.05,83,97.0,1
219.0,5.4,84,102.0,1
187.0,6.21,82,94.0,1
160.0,7.14,81,91.0,1
116.0,9.04,75,89.0,1
111.0,9.15,77,90.0,1
124.0,8.26,80,87.0,1
106.0,9.26,70,78.0,1
93.0,10.49,56,70.0,1
90.0,10.42,53,71.0,1
103.0,9.35,60,78.0,1
119.0,8.77,62,78.0,1
133.0,7.92,66,85.0,1
172.0,6.49,77,99.0,1
194.0,6.0,79,107.0,1
198.0,5.94,86,113.0,1
204.0,5.6,91,123.0,1
219.0,5.17,91,124.0,1
246.0,4.71,92,125.0,1
260.0,4.48,92,126.0,1
278.0,4.21,93,129.0,1
282.0,4.37,92,126.0,1
285.0,4.34,95,135.0,1
314.0,3.86,98,144.0,1
345.0,3.71,95,137.0,1
306.0,4.21,87,110.0,1
249.0,5.02,72,93.0,1
205.0,5.88,63,81.0,1
204.0,5.91,75,77.0,1
224.0,5.47,80,88.0,1
220.0,5.56,80,88.0,1
195.0,6.12,81,90.0,1
208.0,5.71,85,104.0,1
236.0,5.07,87,112.0,1
222.0,5.45,85,105.0,1
210.0,5.77,84,102.0,1
203.0,5.93,85,105.0,1
210.0,5.77,89,116.0,1
239.0,5.16,93,130.0,1
225.0,5.45,91,123.0,1
208.0,5.76,90,121.0,1
237.0,5.03,92,127.0,1
291.0,4.14,96,138.0,1
416.0,3.04,100,161.0,1
499.0,2.6,100,167.0,1
505.0,2.66,100,156.0,1
504.0,2.69,100,151.0,1
535.0,2.53,100,163.0,1
520.0,2.57,96,138.0,1
482.0,2.8,93,130.0,1
477.0,2.85,89,118.0,1
323.0,4.02,80,87.0,1
234.0,5.28,74,70.0,1
232.0,5.32,73,65.0,1
184.0,6.41,64,49.0,1
178.0,6.58,55,42.0,1
179.0,6.55,51,43.0,1
174.0,6.7,46,43.0,1
145.0,7.69,40,35.0,1
140.0,7.89,40,35.0,1
117.0,8.98,43,40.0,1
119.0,8.88,41,43.0,1
112.0,9.26,47,45.0,1
135.0,8.11,48,50.0,1
199.0,6.02,53,66.0,1
220.0,5.56,56,70.0,1
223.0,5.49,58,67.0,1
239.0,5.19,62,69.0,1
227.0,5.42,67,68.0,1
254.0,4.93,73,71.0,1
247.0,5.05,75,73.0,1
242.0,5.14,76,75.0,1
252.0,4.97,75,72.0,1
251.0,4.98,74,69.0,1
92.0,10.56,37,52.0,1
15.0,23.08,13,15.0,0
10.0,25.0,14,15.0,0
15.0,23.08,13,18.0,0
7.0,26.32,16,22.0,0
10.0,25.0,18,27.0,0
9.0,25.42,18,26.0,0
10.0,25.0,16,21.0,0
10.0,25.0,16,20.0,0
7.0,26.09,12,13.0,0
9.0,25.42,14,14.0,0
13.0,23.81,15,17.0,0
15.0,23.08,15,17.0,0
15.0,23.08,15,19.0,0
17.0,22.39,18,26.0,0
17.0,22.22,22,34.0,0
22.0,20.83,22,36.0,0
18.0,22.06,21,30.0,0
13.0,23.81,18,27.0,0
15.0,23.08,18,28.0,0
14.0,23.44,20,27.0,0
7.0,26.32,19,25.0,0
12.0,24.19,17,25.0,0
9.0,25.42,16,22.0,0
10.0,25.0,14,20.0,0
10.0,25.0,13,22.0,0
12.0,24.19,13,21.0,0
7.0,26.32,14,25.0,0
10.0,25.0,21,41.0,0
11.0,24.59,22,46.0,0
11.0,24.19,22,40.0,0
12.0,24.19,18,28.0,0
14.0,23.44,17,24.0,0
18.0,22.06,19,24.0,0
18.0,22.06,20,29.0,0
25.0,20.0,23,31.0,0
29.0,16.76,28,38.0,0
47.0,13.89,32,45.0,0
52.0,12.82,36,53.0,0
60.0,11.76,39,57.0,0
81.0,10.49,41,62.0,1
88.0,9.9,43,65.0,1
110.0,8.96,48,65.0,1
98.0,9.35,55,65.0,1
124.0,7.87,61,66.0,1
98.0,9.65,60,67.0,1
66.0,12.93,56,70.0,0
43.0,15.87,47,66.0,0
37.0,17.24,35,61.0,0
30.0,18.75,35,59.0,0
29.0,18.99,39,56.0,0
25.0,20.0,36,58.0,0
19.0,21.74,31,54.0,0
24.0,19.35,39,61.0,0
36.0,16.3,42,57.0,0
31.0,17.34,34,43.0,0
20.0,20.0,20,24.0,0
19.0,20.55,17,18.0,0
12.0,21.28,14,14.0,0
16.0,21.9,14,13.0,0
9.0,22.06,11,11.0,0
13.0,21.58,15,18.0,0
9.0,21.74,17,23.0,0
10.0,21.43,17,25.0,0
11.0,20.41,18,26.0,0
13.0,21.28,20,29.0,0
16.0,17.96,16,22.0,0
15.0,18.99,16,22.0,0
13.0,20.69,16,22.0,0
10.0,22.06,16,22.0,0
12.0,22.39,16,22.0,0
12.0,21.43,14,20.0,0
12.0,22.9,14,20.0,0
9.0,25.0,14,20.0,0
6.0,26.55,14,19.0,0
6.0,26.55,14,20.0,0
4.0,26.79,16,25.0,0
12.0,24.0,18,32.0,0
8.0,24.59,16,25.0,0
14.0,22.06,14,20.0,0
8.0,21.9,12,14.0,0
4.0,23.62,12,12.0,0
11.0,23.44,12,13.0,0
15.0,23.08,14,15.0,0
10.0,24.59,13,16.0,0
7.0,25.0,13,16.0,0
12.0,23.08,16,22.0,0
12.0,22.56,17,25.0,0
13.0,22.9,21,31.0,0
15.0,22.06,26,43.0,0
23.0,19.74,30,50.0,0
22.0,20.55,28,43.0,0
15.0,22.73,25,38.0,0
17.0,22.39,25,39.0,0
15.0,22.9,23,33.0,0
12.0,23.44,19,26.0,0
10.0,23.62,16,20.0,0
6.0,24.39,14,19.0,0
11.0,21.58,13,17.0,0
12.0,23.08,14,20.0,0
7.0,23.26,16,25.0,0
8.0,22.73,19,31.0,0
17.0,19.11,24,41.0,0
22.0,20.0,22,36.0,0
19.0,19.48,23,31.0,0
14.0,22.9,15,17.0,0
10.0,25.0,12,12.0,0
9.0,25.42,13,15.0,0
6.0,26.32,12,14.0,0
9.0,24.59,13,17.0,0
9.0,22.9,18,28.0,0
8.0,21.28,26,43.0,0
86.0,9.52,50,78.0,1
108.0,8.62,52,79.0,1
140.0,7.32,59,83.0,1
139.0,7.44,60,81.0,1
143.0,7.44,60,78.0,1
144.0,7.59,59,73.0,1
136.0,8.0,55,70.0,1
117.0,8.85,52,66.0,1
105.0,9.52,59,73.0,1
78.0,11.72,64,74.0,1
66.0,12.93,58,66.0,0
41.0,16.48,45,60.0,0
30.0,18.75,38,59.0,0
21.0,21.13,36,57.0,0
21.0,21.13,34,52.0,0
15.0,21.74,31,49.0,0
31.0,17.54,34,48.0,0
40.0,16.57,33,43.0,0
40.0,16.67,30,38.0,0
42.0,16.22,33,42.0,0
38.0,17.05,32,44.0,0
36.0,16.22,39,53.0,0
57.0,12.82,41,63.0,0
72.0,10.83,62,83.0,0
114.0,8.36,62,89.0,1
122.0,8.09,62,88.0,1
167.0,6.26,74,95.0,1
196.0,5.83,84,101.0,1
217.0,5.31,86,107.0,1
161.0,7.11,82,95.0,1
71.0,12.4,54,68.0,0
56.0,14.15,50,66.0,0
54.0,14.42,41,63.0,0
43.0,16.13,38,60.0,0
29.0,18.99,33,49.0,0
26.0,19.74,33,54.0,0
16.0,22.73,29,52.0,0
20.0,21.43,30,54.0,0
23.0,19.61,31,58.0,0
19.0,20.13,29,46.0,0
32.0,18.29,26,33.0,0
28.0,19.23,28,32.0,0
54.0,13.33,46,44.0,0
58.0,12.99,48,48.0,0
59.0,12.93,50,51.0,0
68.0,11.36,56,55.0,0
61.0,12.05,52,58.0,0
64.0,12.1,51,64.0,0
58.0,12.3,54,67.0,0
67.0,11.36,60,67.0,0
75.0,10.99,60,71.0,0
25.0,18.87,26,38.0,0
16.0,22.22,22,33.0,0
13.0,22.56,19,29.0,0
14.0,22.9,18,27.0,0
11.0,21.43,15,23.0,0
15.0,21.43,15,22.0,0
8.0,23.08,14,20.0,0
5.0,23.62,14,20.0,0
6.0,23.26,13,18.0,0
10.0,23.81,15,24.0,0
11.0,23.62,18,31.0,0
7.0,22.9,16,26.0,0
5.0,22.73,14,20.0,0
8.0,23.44,13,16.0,0
12.0,23.62,13,17.0,0
10.0,25.0,12,13.0,0
10.0,24.79,12,13.0,0
9.0,24.0,13,16.0,0
15.0,22.56,13,16.0,0
9.0,22.73,16,22.0,0
12.0,22.22,18,27.0,0
15.0,21.13,25,39.0,0
20.0,20.27,22,33.0,0
15.0,20.69,20,32.0,0
18.0,20.13,22,36.0,0
19.0,19.11,19,31.0,0
14.0,21.58,18,27.0,0
15.0,22.22,17,25.0,0
13.0,22.06,17,25.0,0
9.0,23.62,17,24.0,0
10.0,23.44,15,23.0,0
10.0,24.59,15,18.0,0
7.0,25.64,16,20.0,0
10.0,24.39,18,26.0,0
10.0,24.39,22,35.0,0
7.0,23.44,20,28.0,0
9.0,23.44,15,19.0,0
5.0,23.62,15,17.0,0
12.0,22.9,13,12.0,0
8.0,25.86,14,14.0,0
14.0,23.44,16,17.0,0
11.0,21.43,17,18.0,0
15.0,20.13,18,22.0,0
15.0,20.41,22,28.0,0
15.0,21.28,27,40.0,0
23.0,18.63,35,55.0,0
18.0,19.23,35,55.0,0
21.0,18.63,34,53.0,0
19.0,19.23,35,54.0,0
20.0,17.86,30,43.0,0
16.0,19.35,25,34.0,0
13.0,21.43,24,35.0,0
15.0,22.73,18,27.0,0
9.0,22.9,20,32.0,0
12.0,22.22,22,36.0,0
10.0,23.26,26,41.0,0
7.0,22.9,26,48.0,0
16.0,19.35,40,65.0,0
14.0,18.87,41,68.0,0
19.0,18.99,28,47.0,0
20.0,21.43,27,41.0,0
22.0,19.11,27,35.0,0
12.0,21.43,20,22.0,0
13.0,18.99,15,14.0,0
15.0,17.65,17,20.0,0
12.0,18.29,18,22.0,0
23.0,16.39,31,48.0,0
38.0,14.42,40,67.0,0
45.0,13.82,41,63.0,0
33.0,15.79,47,66.0,0
33.0,15.31,49,77.0,0
41.0,14.63,70,78.0,0
36.0,16.13,52,79.0,0
37.0,16.13,53,77.0,0
41.0,14.93,56,75.0,0
35.0,15.15,59,74.0,0
46.0,13.7,53,76.0,0
52.0,13.76,42,71.0,0
33.0,16.67,36,52.0,0
20.0,18.75,38,58.0,0
37.0,14.71,66,70.0,0
69.0,10.71,74,80.0,0
116.0,7.77,81,92.0,1
117.0,8.29,69,85.0,1
98.0,9.77,49,58.0,1
86.0,10.68,38,43.0,1
104.0,9.32,40,44.0,1
91.0,10.38,36,43.0,1
51.0,14.08,27,35.0,0
37.0,16.22,25,27.0,0
51.0,13.27,44,53.0,0
88.0,9.58,57,84.0,1
99.0,8.9,59,85.0,1
104.0,8.82,56,81.0,1
109.0,8.7,58,86.0,1
125.0,7.96,69,94.0,1
133.0,7.92,83,97.0,1
142.0,7.65,77,109.0,1
146.0,7.43,85,103.0,1
171.0,6.42,85,105.0,1
170.0,6.34,86,106.0,1
170.0,6.42,87,111.0,1
148.0,7.26,84,100.0,1
122.0,8.43,83,97.0,1
84.0,10.31,81,92.0,1
93.0,9.4,81,90.0,1
67.0,11.49,67,77.0,0
45.0,14.42,47,62.0,0
36.0,15.79,39,56.0,0
50.0,13.7,45,62.0,0
51.0,14.08,36,47.0,0
57.0,12.5,44,62.0,0
63.0,11.86,52,66.0,0
78.0,10.56,51,68.0,1
85.0,9.84,59,74.0,1
95.0,9.62,55,73.0,1
99.0,8.96,65,89.0,1
106.0,8.72,74,90.0,1
106.0,8.88,70,88.0,1
167.0,6.1,79,102.0,1
216.0,5.21,83,98.0,1
219.0,5.5,74,85.0,1
173.0,6.73,70,68.0,1
135.0,8.11,64,65.0,1
120.0,8.5,62,67.0,1
106.0,9.04,65,63.0,1
88.0,10.03,70,72.0,1
92.0,9.71,75,73.0,1
87.0,9.97,75,72.0,1
89.0,9.74,73,73.0,1
91.0,9.55,73,72.0,1
105.0,8.62,70,73.0,1
107.0,8.65,69,70.0,1
98.0,9.38,63,62.0,1
95.0,9.9,52,53.0,1
112.0,8.7,55,61.0,1
113.0,8.62,64,64.0,1
120.0,8.17,68,70.0,1
133.0,7.48,70,76.0,1
134.0,7.59,64,73.0,1
132.0,7.81,64,73.0,1
149.0,7.32,64,73.0,1
149.0,7.5,59,59.0,1
139.0,7.77,44,48.0,1
145.0,7.63,51,59.0,1
146.0,7.63,55,67.0,1
141.0,7.81,67,69.0,1
127.0,8.47,57,56.0,1
93.0,10.49,45,49.0,1
88.0,10.87,42,56.0,1
47.0,15.46,24,31.0,0
19.0,18.87,14,20.0,0
20.0,17.54,15,22.0,0
20.0,18.18,14,21.0,0
17.0,18.75,14,20.0,0
16.0,15.87,13,16.0,0
21.0,18.4,13,15.0,0
23.0,18.63,13,16.0,0
23.0,20.55,12,13.0,0
16.0,21.9,10,11.0,0
17.0,21.13,11,15.0,0
15.0,21.43,11,15.0,0
17.0,20.69,12,18.0,0
9.0,21.28,12,20.0,0
14.0,21.43,15,27.0,0
17.0,20.98,18,33.0,0
19.0,20.13,24,45.0,0
11.0,22.56,19,35.0,0
19.0,21.74,15,27.0,0
12.0,24.19,11,20.0,0
7.0,17.44,9,13.0,0
3.0,18.87,8,12.0,0
4.0,19.61,10,12.0,0
3.0,21.9,10,12.0,0
5.0,22.22,9,9.0,0
8.0,22.39,11,11.0,0
7.0,21.74,13,18.0,0
10.0,20.69,17,23.0,0
9.0,20.27,16,21.0,0
6.0,20.41,12,14.0,0
9.0,19.48,11,11.0,0
9.0,15.79,10,8.0,0
5.0,13.51,10,7.0,0
12.0,15.96,11,9.0,0
12.0,15.87,11,9.0,0
5.0,15.31,15,11.0,0
8.0,15.46,15,14.0,0
12.0,14.22,17,18.0,0
11.0,15.08,20,28.0,0
12.0,19.11,16,22.0,0
12.0,18.63,18,28.0,0
12.0,18.52,19,30.0,0
12.0,18.63,23,37.0,0
21.0,17.75,26,42.0,0
24.0,17.75,30,50.0,0
20.0,18.52,28,44.0,0
19.0,18.75,33,54.0,0
