district,pm25,nox,visibility,traffic,condition,city,country,year,month,day,hour
Residential District,6.0,15.0,20.55,11,Clear,"Dongsi, Beijing",China,2015,10,29,17
Residential District,9.0,26.0,19.61,16,Clear,"Dongsi, Beijing",China,2015,10,29,18
Residential District,15.0,35.0,18.87,20,Clear,"Dongsi, Beijing",China,2015,10,29,19
Residential District,16.0,32.0,19.11,20,Clear,"Dongsi, Beijing",China,2015,10,29,20
Residential District,10.0,23.0,21.43,15,Clear,"Dongsi, Beijing",China,2015,10,29,21
Residential District,10.0,23.0,22.22,15,Clear,"Dongsi, Beijing",China,2015,10,29,22
Residential District,7.0,26.0,23.26,16,Clear,"Dongsi, Beijing",China,2015,10,29,23
Residential District,8.0,31.0,22.9,18,Clear,"Dongsi, Beijing",China,2015,10,30,0
Residential District,11.0,39.0,21.28,22,Clear,"Dongsi, Beijing",China,2015,10,30,1
Residential District,15.0,52.0,20.13,29,Clear,"Dongsi, Beijing",China,2015,10,30,2
Residential District,18.0,51.0,20.41,27,Clear,"Dongsi, Beijing",China,2015,10,30,3
Residential District,15.0,39.0,22.22,20,Clear,"Dongsi, Beijing",China,2015,10,30,4
Residential District,11.0,44.0,22.73,23,Clear,"Dongsi, Beijing",China,2015,10,30,5
Residential District,8.0,52.0,22.22,28,Cold,"Dongsi, Beijing",China,2015,10,30,6
Residential District,11.0,51.0,20.0,29,Clear,"Dongsi, Beijing",China,2015,10,30,7
Residential District,16.0,49.0,17.44,31,Clear,"Dongsi, Beijing",China,2015,10,30,8
Residential District,15.0,37.0,18.87,24,Clear,"Dongsi, Beijing",China,2015,10,30,9
Residential District,10.0,36.0,21.13,22,Clear,"Dongsi, Beijing",China,2015,10,30,10
Residential District,12.0,31.0,20.98,19,Clear,"Dongsi, Beijing",China,2015,10,30,11
Residential District,14.0,30.0,19.74,19,Clear,"Dongsi, Beijing",China,2015,10,30,12
Residential District,28.0,35.0,16.3,22,Clear,"Dongsi, Beijing",China,2015,10,30,13
Residential District,22.0,22.0,18.75,15,Windy,"Dongsi, Beijing",China,2015,10,30,14
Residential District,20.0,22.0,18.4,15,Clear,"Dongsi, Beijing",China,2015,10,30,15
Residential District,22.0,25.0,17.44,17,Clear,"Dongsi, Beijing",China,2015,10,30,16
Residential District,26.0,32.0,15.71,20,Clear,"Dongsi, Beijing",China,2015,10,30,17
Residential District,32.0,49.0,14.08,28,Clear,"Dongsi, Beijing",China,2015,10,30,18
Residential District,38.0,65.0,13.27,33,Clear,"Dongsi, Beijing",China,2015,10,30,19
Residential District,51.0,69.0,11.81,36,Clear,"Dongsi, Beijing",China,2015,10,30,20
Residential District,60.0,68.0,10.99,37,Clear,"Dongsi, Beijing",China,2015,10,30,21
Residential District,61.0,70.0,11.41,40,Clear,"Dongsi, Beijing",China,2015,10,30,22
Residential District,63.0,72.0,10.64,49,Clear,"Dongsi, Beijing",China,2015,10,30,23
Residential District,75.0,74.0,9.49,54,Clear,"Dongsi, Beijing",China,2015,10,31,1
Residential District,69.0,64.0,10.49,48,Clear,"Dongsi, Beijing",China,2015,10,31,2
Residential District,69.0,64.0,10.64,51,Clear,"Dongsi, Beijing",China,2015,10,31,3
Residential District,56.0,61.0,12.71,43,Clear,"Dongsi, Beijing",China,2015,10,31,4
Residential District,39.0,57.0,16.04,36,Clear,"Dongsi, Beijing",China,2015,10,31,5
Residential District,25.0,53.0,17.54,31,Clear,"Dongsi, Beijing",China,2015,10,31,6
Residential District,26.0,50.0,17.05,29,Clear,"Dongsi, Beijing",China,2015,10,31,7
Residential District,23.0,47.0,16.76,29,Clear,"Dongsi, Beijing",China,2015,10,31,8
Residential District,19.0,44.0,18.18,28,Clear,"Dongsi, Beijing",China,2015,10,31,9
Residential District,19.0,46.0,19.48,27,Clear,"Dongsi, Beijing",China,2015,10,31,10
Residential District,18.0,35.0,20.98,22,Clear,"Dongsi, Beijing",China,2015,10,31,11
Residential District,21.0,30.0,19.87,21,Clear,"Dongsi, Beijing",China,2015,10,31,12
Residential District,26.0,33.0,18.52,22,Clear,"Dongsi, Beijing",China,2015,10,31,13
Residential District,28.0,36.0,16.39,22,Clear,"Dongsi, Beijing",China,2015,10,31,14
Residential District,27.0,30.0,16.85,19,Clear,"Dongsi, Beijing",China,2015,10,31,15
Residential District,30.0,28.0,16.95,18,Clear,"Dongsi, Beijing",China,2015,10,31,16
Residential District,28.0,37.0,16.22,23,Clear,"Dongsi, Beijing",China,2015,10,31,17
Residential District,39.0,57.0,13.82,31,Clear,"Dongsi, Beijing",China,2015,10,31,18
Residential District,55.0,80.0,11.9,41,Clear,"Dongsi, Beijing",China,2015,10,31,19
Residential District,63.0,89.0,11.07,46,Clear,"Dongsi, Beijing",China,2015,10,31,20
Residential District,76.0,94.0,9.93,49,Clear,"Dongsi, Beijing",China,2015,10,31,21
Residential District,87.0,94.0,9.17,51,Clear,"Dongsi, Beijing",China,2015,10,31,22
Residential District,100.0,94.0,8.62,54,Clear,"Dongsi, Beijing",China,2015,10,31,23
Residential District,114.0,90.0,7.98,53,Clear,"Dongsi, Beijing",China,2015,11,1,0
Residential District,125.0,88.0,7.77,62,Clear,"Dongsi, Beijing",China,2015,11,1,1
Residential District,87.0,75.0,9.65,51,Clear,"Dongsi, Beijing",China,2015,11,1,2
Residential District,38.0,53.0,14.35,33,Clear,"Dongsi, Beijing",China,2015,11,1,8
Residential District,38.0,53.0,14.35,33,Clear,"Dongsi, Beijing",China,2015,11,1,9
Residential District,44.0,48.0,14.02,30,Clear,"Dongsi, Beijing",China,2015,11,1,10
Residential District,46.0,52.0,13.95,32,Clear,"Dongsi, Beijing",China,2015,11,1,11
Residential District,44.0,54.0,14.63,33,Clear,"Dongsi, Beijing",China,2015,11,1,12
Residential District,37.0,51.0,16.04,30,Clear,"Dongsi, Beijing",China,2015,11,1,13
Residential District,59.0,72.0,11.24,39,Clear,"Dongsi, Beijing",China,2015,11,1,14
Residential District,62.0,52.0,12.55,29,Clear,"Dongsi, Beijing",China,2015,11,1,15
Residential District,61.0,56.0,11.86,30,Clear,"Dongsi, Beijing",China,2015,11,1,16
Residential District,63.0,73.0,11.15,37,Clear,"Dongsi, Beijing",China,2015,11,1,17
Residential District,83.0,105.0,9.01,51,Clear,"Dongsi, Beijing",China,2015,11,1,18
Residential District,92.0,105.0,9.12,52,Clear,"Dongsi, Beijing",China,2015,11,1,19
Residential District,105.0,97.0,8.22,52,Clear,"Dongsi, Beijing",China,2015,11,1,20
Residential District,128.0,100.0,7.5,54,Clear,"Dongsi, Beijing",China,2015,11,1,21
Residential District,131.0,99.0,7.58,54,Clear,"Dongsi, Beijing",China,2015,11,1,22
Residential District,133.0,100.0,7.54,57,Clear,"Dongsi, Beijing",China,2015,11,1,23
Residential District,146.0,101.0,6.93,74,Clear,"Dongsi, Beijing",China,2015,11,2,0
Residential District,121.0,101.0,7.52,71,Clear,"Dongsi, Beijing",China,2015,11,2,1
Residential District,126.0,107.0,7.23,66,Clear,"Dongsi, Beijing",China,2015,11,2,2
Residential District,133.0,97.0,7.33,61,Clear,"Dongsi, Beijing",China,2015,11,2,3
Residential District,107.0,88.0,8.8,55,Clear,"Dongsi, Beijing",China,2015,11,2,4
Residential District,111.0,86.0,8.6,56,Clear,"Dongsi, Beijing",China,2015,11,2,5
Residential District,87.0,80.0,9.84,51,Clear,"Dongsi, Beijing",China,2015,11,2,6
Residential District,72.0,74.0,10.68,48,Clear,"Dongsi, Beijing",China,2015,11,2,7
Residential District,68.0,68.0,10.56,51,Clear,"Dongsi, Beijing",China,2015,11,2,8
Residential District,59.0,64.0,11.67,44,Clear,"Dongsi, Beijing",China,2015,11,2,9
Residential District,50.0,61.0,12.88,42,Clear,"Dongsi, Beijing",China,2015,11,2,10
Residential District,51.0,60.0,13.22,38,Clear,"Dongsi, Beijing",China,2015,11,2,11
Residential District,53.0,57.0,13.04,36,Clear,"Dongsi, Beijing",China,2015,11,2,12
Residential District,49.0,59.0,14.22,36,Clear,"Dongsi, Beijing",China,2015,11,2,13
Residential District,43.0,66.0,14.42,37,Clear,"Dongsi, Beijing",China,2015,11,2,14
Residential District,62.0,82.0,11.76,45,Clear,"Dongsi, Beijing",China,2015,11,2,15
Residential District,46.0,46.0,14.49,27,Clear,"Dongsi, Beijing",China,2015,11,2,16
Residential District,54.0,55.0,12.77,30,Clear,"Dongsi, Beijing",China,2015,11,2,17
Residential District,65.0,78.0,11.41,42,Clear,"Dongsi, Beijing",China,2015,11,2,18
Residential District,81.0,114.0,9.87,60,Clear,"Dongsi, Beijing",China,2015,11,2,19
Residential District,107.0,124.0,8.15,73,Clear,"Dongsi, Beijing",China,2015,11,2,20
Residential District,124.0,131.0,7.61,80,Clear,"Dongsi, Beijing",China,2015,11,2,21
Residential District,138.0,135.0,7.08,83,Clear,"Dongsi, Beijing",China,2015,11,2,22
Residential District,154.0,132.0,6.52,86,Clear,"Dongsi, Beijing",China,2015,11,2,23
Residential District,154.0,123.0,6.62,86,Clear,"Dongsi, Beijing",China,2015,11,3,0
Residential District,168.0,112.0,6.29,87,Clear,"Dongsi, Beijing",China,2015,11,3,1
Residential District,154.0,108.0,6.42,86,Clear,"Dongsi, Beijing",China,2015,11,3,2
Residential District,148.0,106.0,6.41,74,Clear,"Dongsi, Beijing",China,2015,11,3,3
Residential District,152.0,96.0,6.26,73,Clear,"Dongsi, Beijing",China,2015,11,3,4
Residential District,147.0,93.0,6.52,78,Clear,"Dongsi, Beijing",China,2015,11,3,5
Residential District,143.0,92.0,6.68,76,Clear,"Dongsi, Beijing",China,2015,11,3,6
Residential District,153.0,91.0,6.07,81,Clear,"Dongsi, Beijing",China,2015,11,3,7
Residential District,164.0,94.0,5.69,82,Clear,"Dongsi, Beijing",China,2015,11,3,8
Residential District,165.0,97.0,5.91,81,Clear,"Dongsi, Beijing",China,2015,11,3,9
Residential District,187.0,125.0,5.31,92,Clear,"Dongsi, Beijing",China,2015,11,3,10
Residential District,212.0,122.0,5.2,84,Clear,"Dongsi, Beijing",China,2015,11,3,11
Residential District,201.0,96.0,5.76,61,Clear,"Dongsi, Beijing",China,2015,11,3,12
Residential District,203.0,83.0,5.93,55,Clear,"Dongsi, Beijing",China,2015,11,3,13
Residential District,160.0,56.0,7.14,42,Clear,"Dongsi, Beijing",China,2015,11,3,14
Residential District,127.0,37.0,8.47,31,Clear,"Dongsi, Beijing",China,2015,11,3,15
Residential District,108.0,35.0,9.38,27,Clear,"Dongsi, Beijing",China,2015,11,3,16
Residential District,109.0,46.0,9.29,31,Clear,"Dongsi, Beijing",China,2015,11,3,17
Residential District,131.0,75.0,7.65,45,Clear,"Dongsi, Beijing",China,2015,11,3,18
Residential District,174.0,98.0,6.49,60,Clear,"Dongsi, Beijing",China,2015,11,3,19
Residential District,171.0,128.0,6.47,84,Clear,"Dongsi, Beijing",China,2015,11,3,20
Residential District,170.0,144.0,6.62,98,Clear,"Dongsi, Beijing",China,2015,11,3,21
Residential District,165.0,140.0,6.79,93,Clear,"Dongsi, Beijing",China,2015,11,3,22
Residential District,170.0,137.0,6.73,79,Clear,"Dongsi, Beijing",China,2015,11,3,23
Residential District,162.0,128.0,6.93,70,Clear,"Dongsi, Beijing",China,2015,11,4,0
Residential District,154.0,108.0,6.94,60,Clear,"Dongsi, Beijing",China,2015,11,4,1
Residential District,157.0,108.0,6.86,62,Clear,"Dongsi, Beijing",China,2015,11,4,2
Residential District,157.0,108.0,7.01,62,Clear,"Dongsi, Beijing",China,2015,11,4,3
Residential District,142.0,93.0,7.59,54,Clear,"Dongsi, Beijing",China,2015,11,4,4
Residential District,148.0,90.0,7.39,53,Clear,"Dongsi, Beijing",China,2015,11,4,5
Residential District,171.0,105.0,6.12,77,Clear,"Dongsi, Beijing",China,2015,11,4,6
Residential District,196.0,105.0,5.38,84,Clear,"Dongsi, Beijing",China,2015,11,4,7
Residential District,209.0,102.0,5.22,83,Clear,"Dongsi, Beijing",China,2015,11,4,8
Residential District,211.0,110.0,5.14,87,Clear,"Dongsi, Beijing",China,2015,11,4,9
Residential District,209.0,115.0,5.23,85,Clear,"Dongsi, Beijing",China,2015,11,4,10
Residential District,213.0,121.0,5.27,82,Clear,"Dongsi, Beijing",China,2015,11,4,11
Residential District,233.0,139.0,4.84,93,Clear,"Dongsi, Beijing",China,2015,11,4,12
Residential District,240.0,131.0,4.87,80,Clear,"Dongsi, Beijing",China,2015,11,4,13
Residential District,240.0,114.0,5.08,70,Clear,"Dongsi, Beijing",China,2015,11,4,14
Residential District,225.0,95.0,5.43,61,Clear,"Dongsi, Beijing",China,2015,11,4,15
Residential District,240.0,128.0,4.97,75,Clear,"Dongsi, Beijing",China,2015,11,4,16
Residential District,247.0,138.0,4.89,79,Clear,"Dongsi, Beijing",China,2015,11,4,17
Residential District,259.0,161.0,4.64,88,Clear,"Dongsi, Beijing",China,2015,11,4,18
Residential District,259.0,155.0,4.64,91,Clear,"Dongsi, Beijing",China,2015,11,4,19
Residential District,253.0,149.0,4.78,88,Clear,"Dongsi, Beijing",China,2015,11,4,20
Residential District,257.0,141.0,4.8,87,Clear,"Dongsi, Beijing",China,2015,11,4,21
Residential District,252.0,128.0,4.95,83,Clear,"Dongsi, Beijing",China,2015,11,4,22
Residential District,244.0,118.0,5.1,76,Clear,"Dongsi, Beijing",China,2015,11,4,23
Residential District,243.0,115.0,5.12,74,Clear,"Dongsi, Beijing",China,2015,11,5,0
Residential District,245.0,111.0,5.08,71,Clear,"Dongsi, Beijing",China,2015,11,5,1
Residential District,239.0,107.0,5.19,66,Rainy,"Dongsi, Beijing",China,2015,11,5,2
Residential District,229.0,103.0,5.38,55,Rainy,"Dongsi, Beijing",China,2015,11,5,3
Residential District,228.0,102.0,5.4,55,Clear,"Dongsi, Beijing",China,2015,11,5,4
Residential District,235.0,89.0,5.26,57,Clear,"Dongsi, Beijing",China,2015,11,5,5
Residential District,235.0,91.0,5.26,58,Rainy,"Dongsi, Beijing",China,2015,11,5,6
Residential District,231.0,91.0,5.34,60,Rainy,"Dongsi, Beijing",China,2015,11,5,7
Residential District,209.0,94.0,5.79,59,Rainy,"Dongsi, Beijing",China,2015,11,5,8
Residential District,184.0,92.0,6.41,57,Rainy,"Dongsi, Beijing",China,2015,11,5,9
Residential District,134.0,73.0,8.15,46,Rainy,"Dongsi, Beijing",China,2015,11,5,10
Residential District,108.0,57.0,9.49,39,Rainy,"Dongsi, Beijing",China,2015,11,5,11
Residential District,70.0,50.0,12.5,33,Rainy,"Dongsi, Beijing",China,2015,11,5,12
Residential District,55.0,52.0,14.29,34,Clear,"Dongsi, Beijing",China,2015,11,5,13
Residential District,37.0,43.0,17.24,28,Clear,"Dongsi, Beijing",China,2015,11,5,14
Residential District,26.0,42.0,19.74,26,Clear,"Dongsi, Beijing",China,2015,11,5,15
Residential District,20.0,37.0,21.43,23,Rainy,"Dongsi, Beijing",China,2015,11,5,16
Residential District,21.0,32.0,21.13,21,Rainy,"Dongsi, Beijing",China,2015,11,5,17
Residential District,23.0,36.0,20.55,22,Rainy,"Dongsi, Beijing",China,2015,11,5,18
Residential District,24.0,37.0,20.27,23,Clear,"Dongsi, Beijing",China,2015,11,5,19
Residential District,22.0,33.0,20.83,22,Clear,"Dongsi, Beijing",China,2015,11,5,20
Residential District,24.0,30.0,20.27,21,Clear,"Dongsi, Beijing",China,2015,11,5,21
Residential District,23.0,29.0,20.55,19,Clear,"Dongsi, Beijing",China,2015,11,5,22
Residential District,19.0,23.0,21.74,17,Clear,"Dongsi, Beijing",China,2015,11,5,23
Residential District,20.0,20.0,21.43,16,Clear,"Dongsi, Beijing",China,2015,11,6,0
Residential District,20.0,17.0,21.43,13,Clear,"Dongsi, Beijing",China,2015,11,6,1
Residential District,15.0,16.0,23.08,13,Clear,"Dongsi, Beijing",China,2015,11,6,2
Residential District,19.0,15.0,21.74,13,Rainy,"Dongsi, Beijing",China,2015,11,6,3
Residential District,20.0,17.0,21.43,13,Clear,"Dongsi, Beijing",China,2015,11,6,4
Residential District,20.0,21.0,21.43,14,Rainy,"Dongsi, Beijing",China,2015,11,6,5
Residential District,19.0,16.0,21.74,13,Rainy,"Dongsi, Beijing",China,2015,11,6,6
Residential District,16.0,24.0,22.73,17,Rainy,"Dongsi, Beijing",China,2015,11,6,7
Residential District,12.0,26.0,24.19,18,Rainy,"Dongsi, Beijing",China,2015,11,6,8
Residential District,12.0,27.0,24.19,18,Rainy,"Dongsi, Beijing",China,2015,11,6,9
Residential District,15.0,27.0,23.08,18,Rainy,"Dongsi, Beijing",China,2015,11,6,10
Residential District,15.0,26.0,23.08,18,Rainy,"Dongsi, Beijing",China,2015,11,6,11
Residential District,12.0,34.0,24.19,22,Rainy,"Dongsi, Beijing",China,2015,11,6,12
Residential District,17.0,41.0,22.39,27,Clear,"Dongsi, Beijing",China,2015,11,6,13
Residential District,21.0,40.0,21.13,27,Rainy,"Dongsi, Beijing",China,2015,11,6,14
Residential District,17.0,37.0,22.39,23,Rainy,"Dongsi, Beijing",China,2015,11,6,15
Residential District,18.0,38.0,22.06,23,Clear,"Dongsi, Beijing",China,2015,11,6,16
Residential District,15.0,35.0,23.08,22,Clear,"Dongsi, Beijing",China,2015,11,6,17
Residential District,16.0,37.0,22.73,23,Clear,"Dongsi, Beijing",China,2015,11,6,18
Residential District,13.0,36.0,23.81,22,Rainy,"Dongsi, Beijing",China,2015,11,6,19
Residential District,17.0,41.0,22.39,24,Rainy,"Dongsi, Beijing",China,2015,11,6,20
Residential District,18.0,36.0,22.06,22,Clear,"Dongsi, Beijing",China,2015,11,6,21
Residential District,13.0,23.0,23.81,17,Rainy,"Dongsi, Beijing",China,2015,11,6,22
Residential District,9.0,18.0,25.42,15,Clear,"Dongsi, Beijing",China,2015,11,6,23
Residential District,10.0,19.0,25.0,15,Clear,"Dongsi, Beijing",China,2015,11,7,0
Residential District,11.0,15.0,24.59,14,Clear,"Dongsi, Beijing",China,2015,11,7,1
Residential District,9.0,18.0,25.42,13,Rainy,"Dongsi, Beijing",China,2015,11,7,2
Residential District,11.0,25.0,24.59,17,Rainy,"Dongsi, Beijing",China,2015,11,7,3
Residential District,15.0,22.0,23.08,15,Rainy,"Dongsi, Beijing",China,2015,11,7,4
Residential District,14.0,15.0,23.44,13,Rainy,"Dongsi, Beijing",China,2015,11,7,5
Residential District,10.0,14.0,25.0,12,Rainy,"Dongsi, Beijing",China,2015,11,7,6
Residential District,5.0,18.0,27.27,13,Rainy,"Dongsi, Beijing",China,2015,11,7,7
Residential District,8.0,25.0,25.86,16,Rainy,"Dongsi, Beijing",China,2015,11,7,8
Residential District,8.0,29.0,25.86,19,Rainy,"Dongsi, Beijing",China,2015,11,7,9
Residential District,10.0,31.0,25.0,19,Clear,"Dongsi, Beijing",China,2015,11,7,10
Residential District,16.0,31.0,22.73,21,Clear,"Dongsi, Beijing",China,2015,11,7,11
Residential District,15.0,27.0,23.08,18,Rainy,"Dongsi, Beijing",China,2015,11,7,12
Residential District,16.0,35.0,22.73,24,Clear,"Dongsi, Beijing",China,2015,11,7,13
Residential District,16.0,27.0,22.73,20,Clear,"Dongsi, Beijing",China,2015,11,7,14
Residential District,10.0,25.0,24.59,17,Clear,"Dongsi, Beijing",China,2015,11,7,15
Residential District,11.0,30.0,23.81,21,Clear,"Dongsi, Beijing",China,2015,11,7,16
Residential District,11.0,35.0,24.19,22,Clear,"Dongsi, Beijing",China,2015,11,7,17
Residential District,14.0,37.0,22.56,23,Clear,"Dongsi, Beijing",China,2015,11,7,18
Residential District,13.0,37.0,21.9,23,Clear,"Dongsi, Beijing",China,2015,11,7,19
Residential District,24.0,40.0,19.35,25,Clear,"Dongsi, Beijing",China,2015,11,7,20
Residential District,26.0,47.0,19.74,28,Clear,"Dongsi, Beijing",China,2015,11,7,21
Residential District,18.0,35.0,20.98,22,Clear,"Dongsi, Beijing",China,2015,11,7,22
Residential District,18.0,37.0,22.06,23,Clear,"Dongsi, Beijing",China,2015,11,7,23
Residential District,23.0,30.0,20.55,21,Clear,"Dongsi, Beijing",China,2015,11,8,0
Residential District,23.0,27.0,20.55,20,Clear,"Dongsi, Beijing",China,2015,11,8,1
Residential District,27.0,27.0,19.48,20,Clear,"Dongsi, Beijing",China,2015,11,8,2
Residential District,33.0,35.0,18.07,22,Clear,"Dongsi, Beijing",China,2015,11,8,3
Residential District,36.0,33.0,17.44,23,Clear,"Dongsi, Beijing",China,2015,11,8,4
Residential District,34.0,35.0,17.86,24,Clear,"Dongsi, Beijing",China,2015,11,8,5
Residential District,36.0,31.0,17.44,23,Clear,"Dongsi, Beijing",China,2015,11,8,6
Residential District,31.0,36.0,18.52,22,Clear,"Dongsi, Beijing",China,2015,11,8,7
Residential District,36.0,44.0,17.44,27,Clear,"Dongsi, Beijing",China,2015,11,8,8
Residential District,39.0,44.0,16.85,27,Clear,"Dongsi, Beijing",China,2015,11,8,9
Residential District,44.0,39.0,15.96,25,Clear,"Dongsi, Beijing",China,2015,11,8,10
Residential District,46.0,38.0,15.62,25,Clear,"Dongsi, Beijing",China,2015,11,8,11
Residential District,46.0,34.0,15.62,23,Clear,"Dongsi, Beijing",China,2015,11,8,12
Residential District,50.0,33.0,15.0,25,Clear,"Dongsi, Beijing",China,2015,11,8,13
Residential District,56.0,38.0,14.15,28,Clear,"Dongsi, Beijing",China,2015,11,8,14
Residential District,64.0,44.0,13.16,30,Clear,"Dongsi, Beijing",China,2015,11,8,15
Residential District,67.0,55.0,12.71,35,Clear,"Dongsi, Beijing",China,2015,11,8,16
Residential District,76.0,70.0,11.24,43,Clear,"Dongsi, Beijing",China,2015,11,8,17
Residential District,96.0,89.0,9.74,52,Clear,"Dongsi, Beijing",China,2015,11,8,18
Residential District,96.0,72.0,10.03,45,Clear,"Dongsi, Beijing",China,2015,11,8,19
Residential District,90.0,61.0,10.53,42,Clear,"Dongsi, Beijing",China,2015,11,8,20
Residential District,94.0,58.0,10.42,41,Clear,"Dongsi, Beijing",China,2015,11,8,21
