district,pm25,nox,visibility,traffic,condition,city,country,year,month,day,hour
Green District,35.0,25.0,17.65,16,Hot,"Dingling, Beijing",China,2014,8,25,20
Green District,3.0,22.0,22.06,15,Clear,"Dingling, Beijing",China,2014,8,25,21
Green District,3.0,20.0,21.58,14,Clear,"Dingling, Beijing",China,2014,8,25,22
Green District,16.0,21.0,20.83,14,Clear,"Dingling, Beijing",China,2014,8,25,23
Green District,5.0,23.0,20.83,15,Clear,"Dingling, Beijing",China,2014,8,26,0
Green District,16.0,19.0,19.23,14,Clear,"Dingling, Beijing",China,2014,8,26,1
Green District,10.0,24.0,19.87,15,Clear,"Dingling, Beijing",China,2014,8,26,2
Green District,19.0,17.0,21.58,13,Clear,"Dingling, Beijing",China,2014,8,26,3
Green District,13.0,15.0,23.26,11,Clear,"Dingling, Beijing",China,2014,8,26,4
Green District,19.0,17.0,19.87,12,Clear,"Dingling, Beijing",China,2014,8,26,5
Green District,5.0,16.0,24.79,11,Clear,"Dingling, Beijing",China,2014,8,26,6
Green District,16.0,20.0,18.63,14,Clear,"Dingling, Beijing",China,2014,8,26,7
Green District,6.0,23.0,17.34,15,Hot,"Dingling, Beijing",China,2014,8,26,8
Green District,3.0,25.0,27.78,19,Hot,"Dingling, Beijing",China,2014,8,26,9
Green District,24.0,21.0,18.29,18,Hot,"Dingling, Beijing",China,2014,8,26,10
Green District,7.0,19.0,22.22,15,Hot,"Dingling, Beijing",China,2014,8,26,11
Green District,10.0,14.0,24.59,12,Hot,"Dingling, Beijing",China,2014,8,26,12
Green District,16.0,13.0,18.52,12,Hot,"Dingling, Beijing",China,2014,8,26,13
Green District,6.0,20.0,20.0,14,Hot,"Dingling, Beijing",China,2014,8,26,14
Green District,32.0,13.0,18.29,12,Hot,"Dingling, Beijing",China,2014,8,26,15
Green District,10.0,8.0,25.0,9,Hot,"Dingling, Beijing",China,2014,8,26,16
Green District,3.0,8.0,22.9,9,Hot,"Dingling, Beijing",China,2014,8,26,17
Green District,4.0,11.0,22.06,10,Hot,"Dingling, Beijing",China,2014,8,26,18
Green District,11.0,11.0,18.52,10,Hot,"Dingling, Beijing",China,2014,8,26,19
Green District,3.0,16.0,20.98,11,Hot,"Dingling, Beijing",China,2014,8,26,20
Green District,15.0,16.0,20.41,13,Clear,"Dingling, Beijing",China,2014,8,26,21
Green District,17.0,15.0,20.98,13,Clear,"Dingling, Beijing",China,2014,8,26,22
Green District,3.0,15.0,22.73,13,Clear,"Dingling, Beijing",China,2014,8,26,23
Green District,14.0,13.0,21.13,12,Clear,"Dingling, Beijing",China,2014,8,27,0
Green District,12.0,12.0,22.39,12,Clear,"Dingling, Beijing",China,2014,8,27,1
Green District,12.0,12.0,21.58,12,Clear,"Dingling, Beijing",China,2014,8,27,2
Green District,9.0,12.0,23.26,12,Clear,"Dingling, Beijing",China,2014,8,27,3
Green District,22.0,10.0,20.41,11,Clear,"Dingling, Beijing",China,2014,8,27,4
Green District,9.0,9.0,25.21,9,Clear,"Dingling, Beijing",China,2014,8,27,5
Green District,11.0,9.0,22.22,9,Clear,"Dingling, Beijing",China,2014,8,27,6
Green District,13.0,11.0,20.41,10,Clear,"Dingling, Beijing",China,2014,8,27,7
Green District,15.0,12.0,17.96,12,Hot,"Dingling, Beijing",China,2014,8,27,8
Green District,3.0,15.0,20.83,13,Hot,"Dingling, Beijing",China,2014,8,27,9
Green District,3.0,21.0,20.27,14,Hot,"Dingling, Beijing",China,2014,8,27,10
Green District,17.0,31.0,17.05,19,Hot,"Dingling, Beijing",China,2014,8,27,11
Green District,26.0,20.0,14.78,16,Hot,"Dingling, Beijing",China,2014,8,27,12
Green District,40.0,11.0,13.89,15,Windy,"Dingling, Beijing",China,2014,8,27,13
Green District,38.0,14.0,14.49,15,Hot,"Dingling, Beijing",China,2014,8,27,14
Green District,44.0,12.0,12.66,15,Hot,"Dingling, Beijing",China,2014,8,27,15
Green District,47.0,8.0,11.9,14,Hot,"Dingling, Beijing",China,2014,8,27,16
Green District,59.0,9.0,11.81,14,Hot,"Dingling, Beijing",China,2014,8,27,17
Green District,60.0,15.0,11.49,16,Hot,"Dingling, Beijing",China,2014,8,27,18
Green District,61.0,28.0,10.17,22,Hot,"Dingling, Beijing",China,2014,8,27,19
Green District,68.0,27.0,9.55,21,Hot,"Dingling, Beijing",China,2014,8,27,20
Green District,63.0,29.0,9.87,22,Hot,"Dingling, Beijing",China,2014,8,27,21
Green District,79.0,27.0,9.49,21,Hot,"Dingling, Beijing",China,2014,8,27,22
Green District,74.0,21.0,9.65,19,Clear,"Dingling, Beijing",China,2014,8,27,23
Green District,76.0,20.0,10.1,19,Clear,"Dingling, Beijing",China,2014,8,28,0
Green District,72.0,16.0,10.38,18,Clear,"Dingling, Beijing",China,2014,8,28,1
Green District,79.0,41.0,9.97,26,Clear,"Dingling, Beijing",China,2014,8,28,2
Green District,82.1,62.4,9.57,32,Clear,"Dingling, Beijing",China,2014,8,28,3
Green District,64.0,20.0,11.76,17,Clear,"Dingling, Beijing",China,2014,8,28,4
Green District,65.0,20.0,12.4,17,Clear,"Dingling, Beijing",China,2014,8,28,5
Green District,71.0,22.0,11.19,20,Rainy,"Dingling, Beijing",China,2014,8,28,6
Green District,53.0,13.0,14.56,14,Rainy,"Dingling, Beijing",China,2014,8,28,7
Green District,56.0,8.0,12.24,14,Clear,"Dingling, Beijing",China,2014,8,28,8
Green District,56.0,10.0,14.15,14,Rainy,"Dingling, Beijing",China,2014,8,28,9
Green District,55.0,11.0,13.39,15,Clear,"Dingling, Beijing",China,2014,8,28,10
Green District,55.0,11.0,14.29,15,Clear,"Dingling, Beijing",China,2014,8,28,11
Green District,54.0,14.0,14.42,15,Hot,"Dingling, Beijing",China,2014,8,28,12
Green District,57.0,7.0,14.02,13,Hot,"Dingling, Beijing",China,2014,8,28,13
Green District,66.0,7.0,12.93,13,Hot,"Dingling, Beijing",China,2014,8,28,14
Green District,72.0,17.0,11.11,18,Hot,"Dingling, Beijing",China,2014,8,28,15
Green District,72.4,23.7,10.62,22,Hot,"Dingling, Beijing",China,2014,8,28,16
Green District,71.0,24.0,10.75,22,Hot,"Dingling, Beijing",China,2014,8,28,17
Green District,76.0,31.0,9.84,24,Rainy,"Dingling, Beijing",China,2014,8,28,18
Green District,85.0,27.0,8.22,25,Rainy,"Dingling, Beijing",China,2014,8,28,19
Green District,84.0,23.0,11.19,22,Clear,"Dingling, Beijing",China,2014,8,28,20
Green District,81.0,14.0,11.45,19,Rainy,"Dingling, Beijing",China,2014,8,28,21
Green District,83.0,9.0,11.28,17,Clear,"Dingling, Beijing",China,2014,8,28,22
Green District,72.0,8.0,11.72,17,Clear,"Dingling, Beijing",China,2014,8,28,23
Green District,78.0,14.0,11.41,20,Clear,"Dingling, Beijing",China,2014,8,29,0
Green District,67.0,7.0,12.82,18,Rainy,"Dingling, Beijing",China,2014,8,29,1
Green District,61.0,8.0,12.35,18,Rainy,"Dingling, Beijing",China,2014,8,29,2
Green District,64.0,15.0,13.16,21,Clear,"Dingling, Beijing",China,2014,8,29,3
Green District,60.0,7.0,13.64,17,Clear,"Dingling, Beijing",China,2014,8,29,4
Green District,55.0,8.0,14.29,17,Clear,"Dingling, Beijing",China,2014,8,29,5
Green District,54.0,8.0,14.42,17,Clear,"Dingling, Beijing",China,2014,8,29,6
Green District,51.0,10.0,13.51,17,Clear,"Dingling, Beijing",China,2014,8,29,7
Green District,54.0,12.0,14.02,18,Clear,"Dingling, Beijing",China,2014,8,29,8
Green District,58.0,13.0,13.57,18,Clear,"Dingling, Beijing",China,2014,8,29,9
Green District,52.0,8.0,14.71,15,Clear,"Dingling, Beijing",China,2014,8,29,10
Green District,53.0,9.0,13.64,17,Hot,"Dingling, Beijing",China,2014,8,29,11
Green District,56.0,11.0,13.7,18,Hot,"Dingling, Beijing",China,2014,8,29,12
Green District,37.0,11.0,15.54,18,Hot,"Dingling, Beijing",China,2014,8,29,13
Green District,49.0,14.0,13.57,19,Hot,"Dingling, Beijing",China,2014,8,29,14
Green District,55.0,15.0,14.29,17,Hot,"Dingling, Beijing",China,2014,8,29,15
Green District,51.0,14.0,14.71,19,Hot,"Dingling, Beijing",China,2014,8,29,16
Green District,50.0,15.0,13.89,19,Hot,"Dingling, Beijing",China,2014,8,29,17
Green District,52.0,18.0,12.66,20,Hot,"Dingling, Beijing",China,2014,8,29,18
Green District,56.0,21.0,11.67,21,Clear,"Dingling, Beijing",China,2014,8,29,19
Green District,65.0,23.0,12.71,22,Clear,"Dingling, Beijing",China,2014,8,29,20
Green District,61.0,17.0,12.66,20,Clear,"Dingling, Beijing",China,2014,8,29,21
Green District,60.0,15.0,13.16,19,Clear,"Dingling, Beijing",China,2014,8,29,22
Green District,55.0,14.0,13.82,19,Clear,"Dingling, Beijing",China,2014,8,29,23
Green District,61.0,13.0,13.22,18,Clear,"Dingling, Beijing",China,2014,8,30,0
Green District,71.0,15.0,11.54,21,Clear,"Dingling, Beijing",China,2014,8,30,1
Green District,75.0,13.0,11.81,20,Clear,"Dingling, Beijing",China,2014,8,30,2
Green District,79.0,14.0,10.95,22,Clear,"Dingling, Beijing",China,2014,8,30,3
Green District,85.0,24.0,10.53,25,Clear,"Dingling, Beijing",China,2014,8,30,4
Green District,89.0,45.0,10.2,33,Clear,"Dingling, Beijing",China,2014,8,30,5
Green District,91.0,35.0,10.0,30,Clear,"Dingling, Beijing",China,2014,8,30,6
Green District,94.0,53.0,9.62,36,Clear,"Dingling, Beijing",China,2014,8,30,7
Green District,98.0,51.0,9.52,37,Clear,"Dingling, Beijing",China,2014,8,30,8
Green District,104.0,48.0,8.7,36,Clear,"Dingling, Beijing",China,2014,8,30,9
Green District,114.0,55.0,8.36,40,Clear,"Dingling, Beijing",China,2014,8,30,10
Green District,117.0,48.0,8.57,38,Clear,"Dingling, Beijing",China,2014,8,30,11
Green District,129.0,38.0,8.2,36,Clear,"Dingling, Beijing",China,2014,8,30,12
Green District,134.0,28.0,7.87,36,Clear,"Dingling, Beijing",China,2014,8,30,13
Green District,132.0,19.0,8.24,19,Clear,"Dingling, Beijing",China,2014,8,30,14
Green District,118.0,13.0,8.67,30,Clear,"Dingling, Beijing",China,2014,8,30,15
Green District,120.0,11.0,8.29,33,Clear,"Dingling, Beijing",China,2014,8,30,16
Green District,129.0,13.0,7.52,38,Clear,"Dingling, Beijing",China,2014,8,30,17
Green District,133.0,20.0,7.5,39,Clear,"Dingling, Beijing",China,2014,8,30,18
Green District,133.0,19.0,7.58,40,Clear,"Dingling, Beijing",China,2014,8,30,19
Green District,128.0,15.0,7.96,39,Clear,"Dingling, Beijing",China,2014,8,30,20
Green District,117.0,11.0,8.88,36,Clear,"Dingling, Beijing",China,2014,8,30,21
Green District,125.0,22.0,8.38,39,Rainy,"Dingling, Beijing",China,2014,8,30,22
Green District,56.0,10.0,14.15,19,Clear,"Dingling, Beijing",China,2014,8,30,23
Green District,19.0,7.0,21.74,15,Rainy,"Dingling, Beijing",China,2014,8,31,0
Green District,19.0,13.0,21.74,17,Clear,"Dingling, Beijing",China,2014,8,31,1
Green District,14.0,6.0,23.44,13,Clear,"Dingling, Beijing",China,2014,8,31,2
Green District,18.0,8.0,21.74,14,Clear,"Dingling, Beijing",China,2014,8,31,3
Green District,16.0,8.0,22.73,14,Clear,"Dingling, Beijing",China,2014,8,31,4
Green District,15.0,9.0,23.08,14,Clear,"Dingling, Beijing",China,2014,8,31,5
Green District,21.0,10.0,21.13,14,Clear,"Dingling, Beijing",China,2014,8,31,6
Green District,16.0,10.0,21.9,14,Clear,"Dingling, Beijing",China,2014,8,31,7
Green District,20.0,14.0,17.65,17,Clear,"Dingling, Beijing",China,2014,8,31,8
Green District,26.0,16.0,19.74,18,Clear,"Dingling, Beijing",China,2014,8,31,9
Green District,23.0,11.0,20.55,16,Hot,"Dingling, Beijing",China,2014,8,31,10
Green District,28.0,7.0,17.34,17,Hot,"Dingling, Beijing",China,2014,8,31,11
Green District,35.0,6.0,17.65,16,Hot,"Dingling, Beijing",China,2014,8,31,12
Green District,38.0,8.0,14.78,18,Hot,"Dingling, Beijing",China,2014,8,31,13
Green District,32.0,8.0,18.18,18,Hot,"Dingling, Beijing",China,2014,8,31,14
Green District,42.0,9.0,15.79,19,Hot,"Dingling, Beijing",China,2014,8,31,15
Green District,41.0,11.0,16.48,19,Windy,"Dingling, Beijing",China,2014,8,31,16
Green District,26.0,10.0,19.74,19,Clear,"Dingling, Beijing",China,2014,8,31,17
Green District,32.0,12.0,18.18,20,Clear,"Dingling, Beijing",China,2014,8,31,18
Green District,39.0,10.0,16.57,21,Clear,"Dingling, Beijing",China,2014,8,31,19
Green District,23.0,8.0,17.34,15,Clear,"Dingling, Beijing",China,2014,8,31,21
Green District,44.0,10.0,14.08,24,Clear,"Dingling, Beijing",China,2014,8,31,22
Green District,47.0,13.0,15.31,25,Clear,"Dingling, Beijing",China,2014,8,31,23
Green District,39.0,11.0,16.39,24,Clear,"Dingling, Beijing",China,2014,9,1,0
Green District,41.0,10.0,16.48,22,Clear,"Dingling, Beijing",China,2014,9,1,1
Green District,42.0,11.0,15.31,23,Clear,"Dingling, Beijing",China,2014,9,1,2
Green District,45.0,13.0,14.85,17,Clear,"Dingling, Beijing",China,2014,9,1,3
Green District,49.0,30.0,13.7,25,Clear,"Dingling, Beijing",China,2014,9,1,4
Green District,46.0,19.0,14.78,22,Clear,"Dingling, Beijing",China,2014,9,1,5
Green District,51.0,14.0,14.08,20,Clear,"Dingling, Beijing",China,2014,9,1,6
Green District,50.0,13.0,14.42,22,Clear,"Dingling, Beijing",China,2014,9,1,7
Green District,53.0,11.0,13.51,23,Clear,"Dingling, Beijing",China,2014,9,1,8
Green District,61.0,9.0,13.33,25,Clear,"Dingling, Beijing",China,2014,9,1,9
Green District,82.0,21.0,10.38,34,Clear,"Dingling, Beijing",China,2014,9,1,10
Green District,91.0,15.0,10.31,34,Clear,"Dingling, Beijing",China,2014,9,1,11
Green District,109.0,16.0,9.43,34,Clear,"Dingling, Beijing",China,2014,9,1,12
Green District,107.0,20.0,9.55,35,Clear,"Dingling, Beijing",China,2014,9,1,13
Green District,119.0,23.0,8.88,38,Hot,"Dingling, Beijing",China,2014,9,1,14
Green District,117.0,21.0,8.98,36,Hot,"Dingling, Beijing",China,2014,9,1,15
Green District,98.0,18.0,9.23,33,Clear,"Dingling, Beijing",China,2014,9,1,16
Green District,119.0,20.0,8.22,34,Clear,"Dingling, Beijing",China,2014,9,1,17
Green District,105.0,16.0,9.68,34,Clear,"Dingling, Beijing",China,2014,9,1,18
Green District,110.0,17.0,9.38,34,Rainy,"Dingling, Beijing",China,2014,9,1,19
Green District,30.0,7.0,18.75,17,Rainy,"Dingling, Beijing",China,2014,9,1,20
Green District,9.6,8.6,25.17,17,Clear,"Dingling, Beijing",China,2014,9,1,21
Green District,12.0,6.0,24.19,15,Clear,"Dingling, Beijing",China,2014,9,1,22
Green District,11.0,7.0,24.59,15,Clear,"Dingling, Beijing",China,2014,9,1,23
Green District,10.0,7.0,24.59,15,Rainy,"Dingling, Beijing",China,2014,9,2,0
Green District,14.0,11.0,22.06,16,Rainy,"Dingling, Beijing",China,2014,9,2,1
Green District,17.0,22.0,22.39,20,Rainy,"Dingling, Beijing",China,2014,9,2,2
Green District,17.0,22.0,22.39,20,Rainy,"Dingling, Beijing",China,2014,9,2,3
Green District,16.0,18.0,22.73,18,Rainy,"Dingling, Beijing",China,2014,9,2,4
Green District,12.0,9.0,24.19,16,Rainy,"Dingling, Beijing",China,2014,9,2,5
Green District,9.0,9.0,24.79,16,Rainy,"Dingling, Beijing",China,2014,9,2,6
Green District,9.0,12.0,24.79,16,Rainy,"Dingling, Beijing",China,2014,9,2,7
Green District,14.0,35.0,22.39,24,Rainy,"Dingling, Beijing",China,2014,9,2,8
Green District,12.0,18.0,19.48,20,Rainy,"Dingling, Beijing",China,2014,9,2,9
Green District,12.0,25.0,24.19,22,Rainy,"Dingling, Beijing",China,2014,9,2,10
Green District,15.0,36.0,22.06,26,Clear,"Dingling, Beijing",China,2014,9,2,11
Green District,14.0,20.0,23.44,21,Clear,"Dingling, Beijing",China,2014,9,2,12
Green District,5.0,4.0,27.27,12,Clear,"Dingling, Beijing",China,2014,9,2,13
Green District,8.0,3.0,25.86,10,Clear,"Dingling, Beijing",China,2014,9,2,14
Green District,6.0,3.0,26.79,10,Clear,"Dingling, Beijing",China,2014,9,2,15
Green District,3.0,3.0,27.78,10,Clear,"Dingling, Beijing",China,2014,9,2,16
Green District,3.0,4.0,26.32,11,Clear,"Dingling, Beijing",China,2014,9,2,17
Green District,3.0,5.0,23.62,11,Clear,"Dingling, Beijing",China,2014,9,2,18
Green District,7.0,5.0,26.32,11,Clear,"Dingling, Beijing",China,2014,9,2,19
Green District,6.0,5.0,26.79,11,Clear,"Dingling, Beijing",China,2014,9,2,20
Green District,8.0,7.0,24.39,12,Clear,"Dingling, Beijing",China,2014,9,2,21
Green District,7.0,6.0,26.32,11,Clear,"Dingling, Beijing",China,2014,9,2,22
Green District,8.0,5.0,25.86,9,Clear,"Dingling, Beijing",China,2014,9,2,23
Green District,10.0,6.0,25.0,10,Clear,"Dingling, Beijing",China,2014,9,3,0
Green District,7.0,8.0,26.32,10,Clear,"Dingling, Beijing",China,2014,9,3,1
Green District,7.0,8.0,26.32,10,Clear,"Dingling, Beijing",China,2014,9,3,2
Green District,6.0,8.0,26.79,10,Clear,"Dingling, Beijing",China,2014,9,3,3
Green District,7.0,9.0,25.64,11,Clear,"Dingling, Beijing",China,2014,9,3,4
Green District,7.0,10.0,26.32,13,Clear,"Dingling, Beijing",China,2014,9,3,5
Green District,10.0,7.0,25.0,12,Clear,"Dingling, Beijing",China,2014,9,3,6
Green District,16.0,13.0,22.73,15,Clear,"Dingling, Beijing",China,2014,9,3,7
Green District,24.0,19.0,19.23,20,Clear,"Dingling, Beijing",China,2014,9,3,8
Green District,18.0,17.0,22.06,18,Hot,"Dingling, Beijing",China,2014,9,3,9
Green District,22.0,14.0,20.83,15,Hot,"Dingling, Beijing",China,2014,9,3,10
Green District,10.0,12.0,23.08,13,Hot,"Dingling, Beijing",China,2014,9,3,11
Green District,3.0,11.0,22.56,13,Hot,"Dingling, Beijing",China,2014,9,3,12
Green District,3.0,9.0,25.21,11,Hot,"Dingling, Beijing",China,2014,9,3,13
Green District,3.0,8.0,22.39,10,Hot,"Dingling, Beijing",China,2014,9,3,14
Green District,5.0,7.0,26.55,8,Hot,"Dingling, Beijing",China,2014,9,3,15
Green District,8.0,16.0,17.24,13,Hot,"Dingling, Beijing",China,2014,9,3,17
Green District,15.0,23.0,15.15,17,Hot,"Dingling, Beijing",China,2014,9,3,18
Green District,22.0,22.0,15.87,16,Clear,"Dingling, Beijing",China,2014,9,3,19
Green District,13.0,28.0,15.87,18,Clear,"Dingling, Beijing",China,2014,9,3,20
Green District,17.0,17.0,19.11,15,Clear,"Dingling, Beijing",China,2014,9,3,21
Green District,16.0,14.0,20.27,14,Clear,"Dingling, Beijing",China,2014,9,3,22
Green District,15.0,15.0,20.41,13,Clear,"Dingling, Beijing",China,2014,9,3,23
Green District,16.0,24.0,22.73,15,Clear,"Dingling, Beijing",China,2014,9,4,0
Green District,13.0,16.0,23.26,13,Clear,"Dingling, Beijing",China,2014,9,4,1
Green District,15.0,18.0,23.08,13,Clear,"Dingling, Beijing",China,2014,9,4,2
Green District,12.0,16.0,22.06,13,Clear,"Dingling, Beijing",China,2014,9,4,3
Green District,9.0,19.0,22.9,14,Clear,"Dingling, Beijing",China,2014,9,4,4
Green District,14.0,15.0,22.56,13,Clear,"Dingling, Beijing",China,2014,9,4,5
Green District,9.0,13.0,22.9,12,Clear,"Dingling, Beijing",China,2014,9,4,6
Green District,12.0,14.0,20.27,12,Clear,"Dingling, Beijing",China,2014,9,4,7
Green District,27.0,18.0,14.93,15,Hot,"Dingling, Beijing",China,2014,9,4,8
Green District,36.0,17.0,17.44,15,Hot,"Dingling, Beijing",China,2014,9,4,9
Green District,12.0,13.0,20.27,14,Hot,"Dingling, Beijing",China,2014,9,4,10
Green District,12.0,13.0,18.99,14,Hot,"Dingling, Beijing",China,2014,9,4,11
Green District,25.0,12.0,19.87,12,Hot,"Dingling, Beijing",China,2014,9,4,12
Green District,19.0,9.0,17.05,11,Hot,"Dingling, Beijing",China,2014,9,4,13
Green District,8.0,17.0,16.57,15,Hot,"Dingling, Beijing",China,2014,9,4,14
Green District,25.0,27.0,14.02,20,Hot,"Dingling, Beijing",China,2014,9,4,15
Green District,29.0,36.0,13.1,22,Hot,"Dingling, Beijing",China,2014,9,4,16
Green District,20.0,23.0,13.76,17,Hot,"Dingling, Beijing",China,2014,9,4,17
Green District,22.0,24.0,13.51,17,Hot,"Dingling, Beijing",China,2014,9,4,18
Green District,21.0,23.0,13.16,17,Hot,"Dingling, Beijing",China,2014,9,4,19
Green District,22.0,21.0,14.15,18,Clear,"Dingling, Beijing",China,2014,9,4,20
Green District,31.0,17.0,14.56,15,Clear,"Dingling, Beijing",China,2014,9,4,21
Green District,25.0,16.0,15.79,14,Clear,"Dingling, Beijing",China,2014,9,4,22
Green District,16.0,16.0,16.85,14,Clear,"Dingling, Beijing",China,2014,9,4,23
Green District,21.0,13.0,17.44,14,Clear,"Dingling, Beijing",China,2014,9,5,0
Green District,23.0,13.0,15.46,14,Clear,"Dingling, Beijing",China,2014,9,5,1
Green District,27.0,21.0,14.71,16,Clear,"Dingling, Beijing",China,2014,9,5,2
Green District,26.0,19.0,15.46,15,Clear,"Dingling, Beijing",China,2014,9,5,3
Green District,31.0,17.0,14.42,16,Clear,"Dingling, Beijing",China,2014,9,5,4
Green District,29.0,18.0,15.38,17,Clear,"Dingling, Beijing",China,2014,9,5,5
Green District,34.0,17.0,14.49,16,Clear,"Dingling, Beijing",China,2014,9,5,6
Green District,37.0,17.0,13.27,18,Clear,"Dingling, Beijing",China,2014,9,5,7
Green District,40.0,17.0,12.0,18,Clear,"Dingling, Beijing",China,2014,9,5,8
Green District,48.0,26.0,11.63,21,Hot,"Dingling, Beijing",China,2014,9,5,9
Green District,51.0,24.0,11.28,22,Hot,"Dingling, Beijing",China,2014,9,5,10
Green District,68.0,24.0,9.32,24,Hot,"Dingling, Beijing",China,2014,9,5,11
Green District,73.0,19.0,8.96,24,Hot,"Dingling, Beijing",China,2014,9,5,12
Green District,81.0,18.0,8.93,23,Hot,"Dingling, Beijing",China,2014,9,5,13
Green District,92.0,17.0,7.83,25,Hot,"Dingling, Beijing",China,2014,9,5,14
Green District,102.0,22.0,8.24,26,Hot,"Dingling, Beijing",China,2014,9,5,15
Green District,111.0,25.0,7.61,27,Hot,"Dingling, Beijing",China,2014,9,5,16
Green District,110.0,23.0,8.26,27,Hot,"Dingling, Beijing",China,2014,9,5,17
Green District,100.0,24.0,8.02,27,Hot,"Dingling, Beijing",China,2014,9,5,18
Green District,101.0,22.0,8.0,25,Hot,"Dingling, Beijing",China,2014,9,5,19
Green District,102.0,19.0,8.22,24,Hot,"Dingling, Beijing",China,2014,9,5,20
Green District,103.0,15.0,8.47,22,Hot,"Dingling, Beijing",China,2014,9,5,21
Green District,113.0,15.0,7.79,22,Clear,"Dingling, Beijing",China,2014,9,5,22
Green District,121.0,14.0,7.59,24,Clear,"Dingling, Beijing",China,2014,9,5,23
Green District,122.0,13.0,7.87,23,Clear,"Dingling, Beijing",China,2014,9,6,0
Green District,136.0,16.0,7.41,24,Clear,"Dingling, Beijing",China,2014,9,6,1
